"fulladdress","lon","lat"
"12 Kingfisher Ave, COLEAMBALLY NSW 2707 AU",145.8828855,-34.8061088
"Reflections Holiday Parks Fashions Mount Road, MUMBIL NSW 2820 AU",149.110951,-32.689074
"55-67 Armstrong St, WESTDALE NSW 2340 AU",150.8532272,-31.075062
"112-118 Caswell St, PEAK HILL NSW 2869 AU",148.1914795,-32.7265526
"102 Hooke St, Dungog NSW 2420 AU",151.7485026,-32.398189
"151 Hammond Ave, Wagga Wagga NSW 2650 AU",147.3964549,-35.1224411
"131 Fernleigh Road, Wagga Wagga NSW 2650 AU",147.3419697,-35.1300094
"1131 Great Western Hwy, LITHGOW NSW 2790 AU",150.1368311,-33.4800562
"Edwards St, Wagga Wagga NSW 2650 AU",147.358746,-35.1174695
"42 Naval Pde, EROWAL BAY NSW 2540 AU",150.6507827,-35.0996232
"1612 Golden Highway, SANDY HOLLOW NSW 2333 AU",150.5667642,-32.3344183
"9 Armidale Road, Coutts Crossing NSW 2460 AU",152.8914264,-29.8281407
"22 Station St, Gulgong NSW 2852 AU",149.535164,-32.3572322
"65 Greenbah Road, Moree NSW 2400 AU",149.8230252,-29.4614208
"State Recreation Area, 2373 Burrinjuck Road, BOOKHAM NSW 2582 AU",148.6201307,-34.979126
"516-526 GREAT WESTERN HWY, ST MARYS NSW 2760 AU",150.766136,-33.7703269
"159 IMLAY ST, EDEN NSW 2551 AU",149.9043217,-37.0631186
"53 Beecher Street, TINONEE NSW 2430 AU",152.4101653,-31.9390053
"11 Yamba Road, Yamba NSW 2464 AU",153.3444116,-29.4351427
"19-25 MERIMBULA DR, MERIMBULA NSW 2548 AU",149.9089176,-36.8875785
"18/19 Monaro Street, Wyndham NSW 2550 AU",149.646134,-36.9293205
"1a Binnia St, COOLAH NSW 2843 AU",149.7244069,-31.8218475
"208 Byron Street, Inverell NSW 2360 AU",151.1152891,-29.7705665
"5 Manilla Rd, ATTUNGA NSW 2345 AU",150.8458005,-30.9289604
"1019 New England Hwy, Nemingha NSW 2340 AU",150.9879,-31.12394
"82 HAMILTON RD, FAIRFIELD NSW 2165 AU",150.9499226,-33.8729033
"22 Treelands Dr, YAMBA NSW 2464 AU",153.327992,-29.4268882
"142 Marsh St, ARMIDALE NSW 2350 AU",151.6676611,-30.5168864
"Roadhouse 143-149 Warialda Rd, INVERELL NSW 2360 AU",151.0913086,-29.7743568
"16-18 Lake St, FORSTER NSW 2428 AU",152.5162479,-32.1830691
"111 James Street, Dunoon NSW 2480 AU",153.31744,-28.683093
"1 Ebor St, EBOR NSW 2453 AU",152.3526932,-30.3978805
"325 Main St, LITHGOW NSW 2790 AU",150.1409899,-33.4835458
"2 Gidley St, Molong NSW 2866 AU",148.8693259,-33.0901635
"84 Centre Street, Casino NSW 2470 AU",153.0448849,-28.8669626
"58-60 Hare Street, Casino NSW 2470 AU",153.0385574,-28.8697628
"66 Memorial Ave, BLACKWALL NSW 2256 AU",151.3315014,-33.5070699
"5 Denman Ave, KOOTINGAL NSW 2352 AU",151.054459,-31.0567975
"146-148 COOGEE BAY RD, COOGEE NSW 2034 AU",151.2517628,-33.9199406
"199 Anderson Drive, Beresfield NSW 2322 AU",151.6514073,-32.8027151
"141 Pacific Drive,, Port Macquarie NSW 2444 AU",152.9294308,-31.4599369
"63 Commercial St, Walla Walla NSW 2659 AU",146.9009238,-35.7650028
"30 BRIDGE ST, EPPING NSW 2121 AU",151.0796162,-33.7747506
"6 George Sreet, Tintenbar NSW 2478 AU",153.5128709,-28.7970476
"20 Bolaro Street, Dunedoo NSW 2844 AU",149.3984705,-32.016492
"202 Bong Bong Street, Bowral NSW 2576 AU",150.4187789,-34.4759383
"16 Mitchell Hwy, Wellington NSW 2820 AU",148.9428388,-32.5409877
"2 Bate Street, CENTRAL TILBA NSW 2546 AU",150.0750518,-36.3132251
"224 Old Hume Highway, Mittagong NSW 2575 AU",150.4328599,-34.4471707
"84 Marsh Street, Armidale NSW 2350 AU",151.6693816,-30.5120967
"72 Bolaro St, DUNEDOO NSW 2844 AU",149.3951737,-32.0163474
"190 Canley Vale Rd, Canley Heights NSW 2166 AU",150.928557,-33.884527
"28 Morgan St, Uranquinty NSW 2652 AU",147.2456487,-35.1937452
"3 Railway Ave, Gunnedah NSW 2380 AU",150.2444435,-30.9773649
"21 Opal St, Lightning Ridge NSW 2834 AU",147.9790739,-29.4280839
"187, Oberon Street, Oberon NSW 2787 AU",149.8546725,-33.7032438
"270 GIPPS RD, KEIRAVILLE NSW 2500 AU",150.8751337,-34.414732
"1 Blende St, Broken Hill NSW 2880 AU",141.4534907,-31.9646027
"220 Main Street, West Wyalong NSW 2671 AU",147.2014685,-33.9226301
"22 Carrington Street, Darlington Point NSW 2706 AU",145.9998317,-34.568924
"63-65 Marsden Street, BOOROWA NSW 2586 AU",148.716129,-34.4413735
"210 High Street, WAUCHOPE NSW 2446 AU",152.7192308,-31.4667143
"24-26 Hyde Street, Bellingen NSW 2454 AU",152.8993503,-30.4528459
"61 Buckenbah Street, Geurie NSW 2818 AU",148.8290979,-32.3977906
"85 Beach St, HARRINGTON NSW 2427 AU",152.6824951,-31.8716075
"31 Bridge Street, Stratford NSW 2429 AU",151.9382027,-32.11791
"Cnr Jubilee Street & Ironbark Drive, Maclean NSW 2463 AU",NA,NA
"225 Argyle St, MOSS VALE NSW 2577 AU",150.3745279,-34.5460066
"34 Sherriff Street, Forbes NSW 2871 AU",148.0097382,-33.386785
"Calrose Avenue, Coleambally NSW 2707 AU",145.8939614,-34.7959028
"6518 Mid Western Hwy, Lyndhurst NSW 2797 AU",149.039147,-33.6715859
"11 Lower Rankin St, FORBES NSW 2871 AU",148.0110506,-33.3825756
"14 Abbott Street, Gunnedah NSW 2380 AU",150.2549756,-30.980394
"1670 Coolamon Scenic Rd, Mullumbimby NSW 2482 AU",153.4945131,-28.5603468
"19 Havannah Street, Bendemeer NSW 2355 AU",151.1583213,-30.880709
"COBARGO ST, QUAAMA NSW 2550 AU",149.8693526,-36.4623719
"56 Yass Rd, COOTAMUNDRA NSW 2590 AU",148.0413526,-34.6300444
"294 Albury St, Murrumburrah NSW 2586 AU",148.3514586,-34.5499377
"277 Conadilly St, GUNNEDAH NSW 2380 AU",150.2554732,-30.979052
"690A GREAT WESTERN HWY, FAULCONBRIDGE NSW 2776 AU",150.5268409,-33.7065089
"1600 Princes Hwy, TERMEIL NSW 2539 AU",150.3389472,-35.4854254
"44 Malbon Street, Bungendore NSW 2621 AU",149.4426314,-35.2561968
"Cnr Pacific & Oxley Highways, PORT MACQUARIE NSW 2444 AU",NA,NA
"100 Ocean Drive, Port Macquarie NSW 2444 AU",152.9143401,-31.4770622
"900 Pacific Highway, LISAROW NSW 2250 AU",151.3629467,-33.3839258
"72 Cunningham Street, Coolah NSW 2843 AU",149.7243916,-31.8231833
"394 FIFTEENTH AV, AUSTRAL NSW 2179 AU",150.814562,-33.918996
"1163-1167 MAMRE RD, KEMPS CREEK NSW 2178 AU",150.7952344,-33.8705248
"49 BURRAWAY ST, NARROMINE NSW 2821 AU",148.2454569,-32.2354186
"21 Railway Pde, HENTY NSW 2658 AU",147.0363265,-35.5181951
"186 The Lakes Way, TUNCURRY NSW 2428 AU",152.493527,-32.165516
"Lot 127 Daroobalgie, Daroobalgie NSW 2870 AU",148.0985602,-33.282375
"2 Sharp Street, Cooma NSW 2630 AU",149.1357676,-36.2279855
"7 Wooli Street, Yamba NSW 2464 AU",153.359849,-29.435411
"61 Railway Avenue, BUNDANOON NSW 2578 AU",150.3039635,-34.6552932
"31-65 Yamba Road, Yamba NSW 2464 AU",153.3411878,-29.4337219
"1 Forbes Street, Cargo NSW 2800 AU",148.8072309,-33.4236639
"194 CAMPBELLTOWN RD, DENHAM COURT NSW 2565 AU",150.8417303,-33.999598
"188 High Street, Wauchope NSW 2446 AU",152.7223766,-31.4649414
"4 High Street, Wauchope NSW 2446 AU",152.7351211,-31.4580292
"1466 Kyogle Rd, Uki NSW 2484 AU",153.334754,-28.4137375
"57 High Street, Wauchope NSW 2446 AU",152.7305054,-31.457197
"189 Yamba Road, YAMBA NSW 2464 AU",153.3277098,-29.4293698
"108 Canada St, Lake Cargelligo NSW 2672 AU",146.3725186,-33.2930502
"84 Oberon St, OBERON NSW 2787 AU",149.8604653,-33.7050012
"1 Richmond St, LAWRENCE NSW 2460 AU",153.1004988,-29.4994229
"104 George Gibson Drive, COOPERNOOK NSW 2426 AU",152.6127061,-31.8255143
"86 Manning St, TUNCURRY NSW 2428 AU",152.4985752,-32.1743615
"Godfrey Hill Road, Rainbow Flat NSW 2430 AU",152.471067,-32.0019484
"321 OLD SOUTH HEAD RD, NORTH BONDI NSW 2026 AU",151.2685837,-33.8846074
"42 SPENSER ST, ILUKA NSW 2466 AU",153.3498006,-29.4051679
"75 Gypsum St, Broken Hill NSW 2880 AU",141.4452119,-31.9678601
"2 Argyle Street, Mullumbimby NSW 2482 AU",153.5039943,-28.5529729
"5019 Oxley Hwy, Long Flat NSW 2446 AU",152.4925431,-31.4363524
"21 NEIL ST, MOAMA NSW 2731 AU",144.749,-36.07872
"160-168 Dowling St, Dungog NSW 2420 AU",151.7569337,-32.4026185
"487 Sapphire Coast Drive, TURA BEACH NSW 2548 AU",149.9215836,-36.8499754
"464-468 Armidale Rd, NEMINGHA NSW 2340 AU",150.9836494,-31.1237333
"18 Colin Street, CARINDA NSW 2831 AU",147.6905352,-30.462916
"36-40 Wilson St, COLLARENEBRI NSW 2833 AU",148.5763238,-29.5440507
"Junction City Hotel 63 Slacksmith St, BURREN JUNCTION NSW 2386 AU",148.9704873,-30.105865
"99 Jericho Road, Moorland NSW 2443 AU",152.6514819,-31.7943785
"35 Balfour St, Culcairn NSW 2660 AU",147.037351,-35.6682244
"2883 Olympic Hwy, CULCAIRN NSW 2660 AU",147.0356456,-35.6745287
"84-86 Marsden Street, Boorowa NSW 2586 AU",148.7151019,-34.4430245
"63 CONNELLS POINT RD, SOUTH HURSTVILLE NSW 2221 AU",151.1042753,-33.9781239
"18-20 Zara St, GOOLGOWI NSW 2652 AU",145.7114587,-33.9804321
"40 William St, Candelo NSW 2550 AU",149.6954162,-36.7663917
"25-27 Unumgar Street, Woodenbong NSW 2476 AU",152.6119216,-28.3890086
"159-161 MAYBE ST, BOMBALA NSW 2632 AU",149.237458,-36.9124026
"94-96 Church Street, Glen Innes NSW 2370 AU",151.7362306,-29.744162
"435 FREEMANS DR, COORANBONG NSW 2265 AU",151.450238,-33.0879988
"52 Charles St, COONABARABRAN NSW 2357 AU",149.2788549,-31.271717
"30 Hovell Street, COOTAMUNDRA NSW 2590 AU",148.0345722,-34.6361744
"16 Marine Parade, STUARTS POINT NSW 2441 AU",152.9936341,-30.8209487
"34 APPIN RD, APPIN NSW 2560 AU",150.7866528,-34.203768
"15891 Barrier Highway, COBAR NSW 2835 AU",138.998448,-32.9369757
"264 Beach Rd, BATEHAVEN NSW 2536 AU",150.1997235,-35.7324763
"11191 Princes Highway, BENANDARAH NSW 2536 AU",150.2200148,-35.6700517
"94 Sturt Highway, BALRANALD NSW 2715 AU",143.5656351,-34.6673828
"1154 George Downes Dr, KULNURA NSW 2250 AU",151.2146039,-33.2202086
"202 Bourke St, Glen Innes NSW 2370 AU",151.7375505,-29.7389544
"48 William Street, Urana NSW 2645 AU",146.2674803,-35.329598
"5 Kanandah Road, Broken Hill NSW 2880 AU",141.4328038,-31.9846224
"84 Patton Street, Broken Hill NSW 2880 AU",141.4587713,-31.9812685
"21 ABBOTT ST, GUNNEDAH NSW 2380 AU",150.2562197,-30.980239
"90 Patton Street, Broken Hill NSW 2880 AU",141.4590995,-31.9810838
"428 Armidale Road, NEMINGHA NSW 2340 AU",150.9752836,-31.1229888
"13-19 CANTERBURY RD, CANTERBURY NSW 2193 AU",151.1252332,-33.9078127
"74 Mount Thorley Road, Mount Thorley NSW 2330 AU",151.1022976,-32.6243803
"1-21 CRANEBROOK RD, CRANEBROOK NSW 2749 AU",150.7267128,-33.6892535
"Tongs Street, Finley NSW 2713 AU",145.5699321,-35.6501738
"356 MAIN RD, TOUKLEY NSW 2263 AU",151.5486379,-33.2660959
"77 Bombala Street, Delegate NSW 2633 AU",148.9377404,-37.0445009
"90 DAVIDSON ST, DENILIQUIN NSW 2710 AU",144.9752743,-35.5265987
"8 Wallaga Lake Road, Bermagui NSW 2546 AU",150.0644342,-36.4200186
"23-25 Mooculta Street, Bourke NSW 2840 AU",145.9472453,-30.0837224
"136 APPIN RD, APPIN NSW 2560 AU",150.789762,-34.1951447
"61-63 CHRISTIE ST, ST MARYS NSW 2760 AU",150.7671753,-33.7473937
"4 Kiah Store Road, KIAH NSW 2551 AU",149.8566932,-37.1575579
"22 TREELANDS DR, YAMBA NSW 2464 AU",153.327992,-29.4268882
"54 BAYLIS ST, BETHUNGRA NSW 2590 AU",147.8552613,-34.760645
"44 Foster St, Lake Cargelligo NSW 2672 AU",146.3699214,-33.2992097
"518 COOLAC RD, COOLAC NSW 2727 AU",148.1678231,-34.9221494
"22 CARRI ST, SOUTH KEMPSEY NSW 2440 AU",152.8369104,-31.0915621
"46 ALBERT ST, FRESHWATER NSW 2096 AU",151.2869189,-33.7773132
"24 ALBION ST, OBERON NSW 2787 AU",149.8599695,-33.6987458
